Date,Batting Team,Bowling Team,Striker,Non-Striker,Bowler,Innings,Unique,Over Number,Over Ball,Runs,Wides,Team Runs,Remaining Overs,Lead By,Trail By,Fall Of Wickets,Day,Session,Leg Byes,No Balls,Balls,Byes,Remaining Balls,Remaining Runs,Run Rate,Batter Sixes,Batter Runs,Batter Fours,Batter Balls,Batter Total Runs,Dismissal Type,Dismissal Fielder,On Field Minutes,Dismissed player,Is strike out,Is non striker out,Leauge,Match unique ID,Venue,Match ID
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Keshav Maharaj,1,7.5,8,5,1,0,60,12.1,0,0,0,1,1,1,0,47,0,73,,7.65,0,0,0,2,0,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Keshav Maharaj,1,7.6,8,6,1,0,61,12,0,0,0,1,1,0,0,48,0,72,,7.62,2,1,2,24,34,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Noor Ahmad,1,8.1,9,1,0,0,61,11.5,0,0,0,1,1,0,0,49,0,71,,7.46,2,0,2,25,34,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Noor Ahmad,1,8.2,9,2,0,0,61,11.4,0,0,0,1,1,0,0,50,0,70,,7.32,2,0,2,26,34,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Noor Ahmad,1,8.3,9,3,0,0,61,11.3,0,0,0,1,1,0,0,51,0,69,,7.17,2,0,2,27,34,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Noor Ahmad,1,8.4,9,4,1,0,62,11.2,0,0,0,1,1,0,0,52,0,68,,7.15,2,1,2,28,35,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Noor Ahmad,1,8.5,9,5,2,0,64,11.2,0,0,0,1,1,0,1,52,1,68,,7.38,0,0,0,3,0,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Noor Ahmad,1,8.5,9,6,1,0,65,11.1,0,0,0,1,1,0,0,53,0,67,,7.35,2,1,2,29,36,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Noor Ahmad,1,8.6,9,7,1,0,66,11,0,0,0,1,1,0,0,54,0,66,,7.33,0,1,0,4,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Keshav Maharaj,1,9.1,10,1,1,0,67,10.5,0,0,0,1,1,0,0,55,0,65,,7.3,0,1,0,5,2,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Keshav Maharaj,1,9.2,10,2,1,0,68,10.4,0,0,0,1,1,0,0,56,0,64,,7.28,2,1,2,30,37,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Keshav Maharaj,1,9.3,10,3,2,0,70,10.3,0,0,0,1,1,0,0,57,0,63,,7.36,0,2,0,6,4,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Keshav Maharaj,1,9.4,10,4,2,0,72,10.2,0,0,0,1,1,0,0,58,0,62,,7.44,0,2,0,7,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Leus du Plooy,Keshav Maharaj,1,9.5,10,5,1,0,73,10.1,0,0,0,1,1,0,0,59,0,61,,7.42,0,1,0,8,7,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Keshav Maharaj,1,9.6,10,6,1,0,74,10,0,0,0,1,1,0,0,60,0,60,,7.4,2,1,2,31,38,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Leus du Plooy,Jonny Bairstow,Prenelan Subrayen,1,10.1,11,1,0,0,74,9.5,0,0,3,1,1,0,0,61,0,59,,7.27,2,0,2,32,38,bowled,,37,Leus du Plooy,1,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Prenelan Subrayen,1,10.2,11,2,1,0,75,9.4,0,0,0,1,1,0,0,62,0,58,,7.25,0,1,0,1,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Prenelan Subrayen,1,10.3,11,3,1,0,76,9.3,0,0,0,1,1,0,0,63,0,57,,7.23,0,1,0,9,8,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Prenelan Subrayen,1,10.4,11,4,2,0,78,9.2,0,0,0,1,1,0,0,64,0,56,,7.31,0,2,0,2,3,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Prenelan Subrayen,1,10.5,11,5,1,0,79,9.1,0,0,0,1,1,0,0,65,0,55,,7.29,0,1,0,3,4,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Prenelan Subrayen,1,10.6,11,6,0,0,79,9,0,0,0,1,1,0,0,66,0,54,,7.18,0,0,0,10,8,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Keshav Maharaj,1,11.1,12,1,1,0,80,8.5,0,0,0,1,1,0,0,67,0,53,,7.16,0,1,0,4,5,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Keshav Maharaj,1,11.2,12,2,4,0,84,8.4,0,0,0,1,1,0,0,68,0,52,,7.41,0,4,1,11,12,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Keshav Maharaj,1,11.3,12,3,2,0,86,8.3,0,0,0,1,1,0,0,69,0,51,,7.47,0,2,1,12,14,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Keshav Maharaj,1,11.4,12,4,1,0,87,8.2,0,0,0,1,1,0,0,70,0,50,,7.45,0,1,1,13,15,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Keshav Maharaj,1,11.5,12,5,1,0,88,8.1,0,0,0,1,1,0,0,71,0,49,,7.43,0,1,0,5,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Keshav Maharaj,1,11.6,12,6,4,0,92,8,0,0,0,1,1,0,0,72,4,48,,7.66,0,0,1,14,15,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Naveen-ul-Haq,1,12.1,13,1,0,0,92,7.5,0,0,0,1,1,0,0,73,0,47,,7.56,0,0,0,6,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Naveen-ul-Haq,1,12.2,13,2,1,0,93,7.4,0,0,0,1,1,0,0,74,0,46,,7.54,0,1,0,7,7,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Naveen-ul-Haq,1,12.3,13,3,1,0,94,7.3,0,0,0,1,1,0,0,75,0,45,,7.52,0,1,1,15,16,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Naveen-ul-Haq,1,12.4,13,4,4,0,98,7.2,0,0,0,1,1,0,0,76,0,44,,7.73,0,4,1,8,11,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Naveen-ul-Haq,1,12.5,13,5,2,0,100,7.2,0,0,0,1,1,0,1,76,0,44,,7.89,0,1,1,9,12,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Wihan Lubbe,Naveen-ul-Haq,1,12.5,13,6,1,0,101,7.1,0,0,0,1,1,0,0,77,0,43,,7.87,0,1,1,16,17,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Naveen-ul-Haq,1,12.6,13,7,1,0,102,7,0,0,0,1,1,0,0,78,0,42,,7.84,0,1,1,10,13,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Keshav Maharaj,1,13.1,14,1,2,0,104,6.5,0,0,0,1,1,0,0,79,0,41,,7.89,0,2,1,11,15,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Keshav Maharaj,1,13.2,14,2,2,0,106,6.4,0,0,0,1,1,0,0,80,0,40,,7.95,0,2,1,12,17,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Wihan Lubbe,Jonny Bairstow,Keshav Maharaj,1,13.3,14,3,0,0,106,6.3,0,0,4,1,1,0,0,81,0,39,,7.85,0,0,1,13,17,caught,Chris Woakes,15,Wihan Lubbe,1,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,Jonny Bairstow,Keshav Maharaj,1,13.4,14,4,1,0,107,6.2,0,0,0,1,1,0,0,82,0,38,,7.82,0,1,0,1,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Keshav Maharaj,1,13.5,14,5,1,0,108,6.1,0,0,0,1,1,0,0,83,0,37,,7.8,0,1,1,17,18,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,Jonny Bairstow,Keshav Maharaj,1,13.6,14,6,1,0,109,6,0,0,0,1,1,0,0,84,0,36,,7.78,0,1,0,2,2,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,Jonny Bairstow,Noor Ahmad,1,14.1,15,1,1,0,110,5.5,0,0,0,1,1,0,0,85,0,35,,7.76,0,1,0,3,3,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Noor Ahmad,1,14.2,15,2,1,1,111,5.5,0,0,0,1,1,0,0,85,0,35,,7.83,0,0,1,17,18,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Noor Ahmad,1,14.2,15,3,0,0,111,5.4,0,0,0,1,1,0,0,86,0,34,,7.74,0,0,1,18,18,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Noor Ahmad,1,14.3,15,4,6,0,117,5.3,0,0,0,1,1,0,0,87,0,33,,8.06,1,6,1,19,24,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Noor Ahmad,1,14.4,15,5,1,0,118,5.2,0,0,0,1,1,0,0,88,0,32,,8.04,1,1,1,20,25,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,Jonny Bairstow,Noor Ahmad,1,14.5,15,6,1,0,119,5.1,0,0,0,1,1,0,0,89,0,31,,8.02,0,1,0,4,4,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Noor Ahmad,1,14.6,15,7,1,0,120,5,0,0,0,1,1,0,0,90,0,30,,8,1,1,1,21,26,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Jonny Bairstow,Donovan Ferreira,Chris Woakes,1,15.1,16,1,0,0,120,4.5,0,0,5,1,1,0,0,91,0,29,,7.91,1,0,1,22,26,caught,Quinton de Kock,35,Jonny Bairstow,1,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Chris Woakes,1,15.2,16,2,1,0,121,4.4,0,0,0,1,1,0,0,92,0,28,,7.89,0,1,0,1,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Chris Woakes,1,15.3,16,3,1,0,122,4.3,0,0,0,1,1,0,0,93,0,27,,7.87,0,1,0,5,5,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Chris Woakes,1,15.4,16,4,0,0,122,4.2,0,0,0,1,1,0,0,94,0,26,,7.78,0,0,0,2,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Chris Woakes,1,15.5,16,5,1,0,123,4.1,0,0,0,1,1,0,0,95,0,25,,7.76,0,1,0,3,2,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Chris Woakes,1,15.6,16,6,1,0,124,4,0,0,0,1,1,0,0,96,0,24,,7.75,0,1,0,6,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Noor Ahmad,1,16.1,17,1,0,0,124,3.5,0,0,0,1,1,0,0,97,0,23,,7.67,0,0,0,7,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Noor Ahmad,1,16.2,17,2,2,0,126,3.4,0,0,0,1,1,0,0,98,0,22,,7.71,0,2,0,8,8,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Noor Ahmad,1,16.3,17,3,0,0,126,3.3,0,0,0,1,1,0,0,99,0,21,,7.63,0,0,0,9,8,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Noor Ahmad,1,16.4,17,4,1,0,127,3.2,0,0,0,1,1,0,0,100,0,20,,7.62,0,1,0,10,9,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Noor Ahmad,1,16.5,17,5,0,0,127,3.1,0,0,0,1,1,0,0,101,0,19,,7.54,0,0,0,4,2,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Noor Ahmad,1,16.6,17,6,0,0,127,3,0,0,0,1,1,0,0,102,0,18,,7.47,0,0,0,5,2,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.1,18,1,0,0,127,2.5,0,0,0,1,1,0,0,103,0,17,,7.39,0,0,0,11,9,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.2,18,2,2,0,129,2.4,0,0,0,1,1,0,0,104,0,16,,7.44,0,2,0,12,11,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.3,18,3,1,1,130,2.4,0,0,0,1,1,0,0,104,0,16,,7.5,0,0,0,12,11,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.3,18,4,4,0,134,2.3,0,0,0,1,1,0,0,105,0,15,,7.65,0,4,1,13,15,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.4,18,5,6,0,140,2.2,0,0,0,1,1,0,0,106,0,14,,7.92,1,6,1,14,21,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.5,18,6,2,0,142,2.1,0,0,0,1,1,0,0,107,0,13,,7.96,1,2,1,15,23,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Naveen-ul-Haq,1,17.6,18,7,0,0,142,2,0,0,0,1,1,0,0,108,0,12,,7.88,1,0,1,16,23,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Chris Woakes,1,18.1,19,1,6,0,148,1.5,0,0,0,1,1,0,0,109,0,11,,8.14,1,6,0,6,8,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Chris Woakes,1,18.2,19,2,1,0,149,1.4,0,0,0,1,1,0,0,110,0,10,,8.12,1,1,0,7,9,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Chris Woakes,1,18.3,19,3,1,0,150,1.3,0,0,0,1,1,0,0,111,0,9,,8.1,1,1,1,17,24,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Donovan Ferreira,Chris Woakes,1,18.4,19,4,1,0,151,1.2,0,0,0,1,1,0,0,112,0,8,,8.08,1,1,0,8,10,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Chris Woakes,1,18.5,19,5,2,0,153,1.1,0,0,0,1,1,0,0,113,0,7,,8.12,1,2,1,18,26,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Donovan Ferreira,David Wiese,Chris Woakes,1,18.6,19,6,0,0,153,1,0,0,6,1,1,0,0,114,0,6,,8.05,1,0,1,19,26,caught,Prenelan Subrayen,26,Donovan Ferreira,1,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Gerald Coetzee,Naveen-ul-Haq,1,19.1,20,1,1,0,154,0.5,0,0,0,1,1,0,0,115,0,5,,8.03,1,1,0,9,11,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Gerald Coetzee,David Wiese,Naveen-ul-Haq,1,19.2,20,2,1,0,155,0.4,0,0,0,1,1,0,0,116,0,4,,8.01,0,1,0,1,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Gerald Coetzee,Naveen-ul-Haq,1,19.3,20,3,1,1,156,0.4,0,0,0,1,1,0,0,116,0,4,,8.06,1,0,0,9,11,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,David Wiese,Gerald Coetzee,Naveen-ul-Haq,1,19.3,20,4,0,0,156,0.3,0,0,7,1,1,0,0,117,0,3,,8,1,0,0,10,11,caught,Brandon King,20,David Wiese,1,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Tabraiz Shamsi,Gerald Coetzee,Naveen-ul-Haq,1,19.4,20,5,1,0,157,0.2,0,0,0,1,1,0,0,118,0,2,,7.98,0,1,0,1,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Gerald Coetzee,Tabraiz Shamsi,Naveen-ul-Haq,1,19.5,20,6,6,0,163,0.1,0,0,0,1,1,0,0,119,0,1,,8.21,1,6,0,2,7,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Joburg Super Kings,Durban's Super Giants,Gerald Coetzee,Tabraiz Shamsi,Naveen-ul-Haq,1,19.6,20,7,6,0,169,0,0,0,0,1,1,0,0,120,0,0,,8.45,2,6,0,3,13,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,0.1,1,1,0,0,0,19.5,0,0,0,1,1,0,0,1,0,119,170,0,0,0,0,1,0,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,0.2,1,2,4,0,4,19.4,0,0,0,1,1,0,0,2,0,118,166,12,0,4,1,2,4,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,0.3,1,3,1,0,5,19.3,0,0,0,1,1,0,0,3,0,117,165,10,0,1,1,3,5,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Matthew Breetzke,Brandon King,David Wiese,2,0.4,1,4,1,0,6,19.2,0,0,0,1,1,0,0,4,0,116,164,9,0,1,0,1,1,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,0.5,1,5,0,0,6,19.1,0,0,0,1,1,0,0,5,0,115,164,7.2,0,0,1,4,5,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,0.6,1,6,1,0,7,19,0,0,0,1,1,0,0,6,0,114,163,7,0,1,1,5,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,Gerald Coetzee,2,1.1,2,1,0,0,7,18.5,0,0,0,1,1,0,0,7,0,113,163,6,0,0,1,6,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,Gerald Coetzee,2,1.2,2,2,0,0,7,18.4,0,0,0,1,1,0,0,8,0,112,163,5.25,0,0,1,7,6,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,Gerald Coetzee,2,1.3,2,3,6,0,13,18.3,0,0,0,1,1,0,0,9,0,111,157,8.66,1,6,1,8,12,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,Gerald Coetzee,2,1.4,2,4,1,0,14,18.2,0,0,0,1,1,0,0,10,0,110,156,8.4,1,1,1,9,13,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Matthew Breetzke,Brandon King,Gerald Coetzee,2,1.5,2,5,6,0,20,18.1,0,0,0,1,1,0,0,11,0,109,150,10.9,1,6,0,2,7,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Matthew Breetzke,Brandon King,Gerald Coetzee,2,1.6,2,6,0,0,20,18,0,0,0,1,1,0,0,12,0,108,150,10,1,0,0,3,7,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,2.1,3,1,0,0,20,17.5,0,0,0,1,1,0,0,13,0,107,150,9.23,1,0,1,10,13,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,2.2,3,2,0,0,20,17.4,0,0,0,1,1,0,0,14,0,106,150,8.57,1,0,1,11,13,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Brandon King,Matthew Breetzke,David Wiese,2,2.3,3,3,1,0,21,17.3,0,0,0,1,1,1,0,15,0,105,149,8.4,1,0,1,12,13,,,0,,0,0,SA20,SA2045672.7291666667,Durban,11
15-01-2025 17:30,Durban's Super Giants,Joburg Super Kings,Matthew Breetzke,Brandon King,David Wiese,2,2.4,3,4,0,0,21,17.2,0,0,1,1,1,0,0,16,0,104,149,7.87,1,0,0,4,7,caught,Donovan Ferreira,10,Matthew Breetzke,1,0,SA20,SA2045672.7291666667,Durban,11
